EPC;Timestamp;Antenna;RSSI;ReaderAntenna
4D554C2E56312E4C472E3236;2022-05-17 13:45:24,128;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3236;2022-05-17 13:45:24,177;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3236;2022-05-17 13:45:24,537;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3236;2022-05-17 13:45:25,027;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3236;2022-05-17 13:45:25,207;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3236;2022-05-17 13:45:25,427;1;45;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:06,093;2;44;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:06,873;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:06,923;2;54;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:07,033;2;46;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:07,263;1;49;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:07,313;1;51;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:07,423;1;44;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:07,553;1;50;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:07,553;2;56;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:07,673;1;48;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:07,803;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:07,853;2;58;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:07,973;2;55;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,023;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,143;2;54;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,194;2;52;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,463;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,513;2;49;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,923;2;59;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:08,983;2;54;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,203;2;63;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,253;2;65;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,473;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,533;1;55;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:09,533;2;68;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,653;2;66;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,703;2;50;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,823;1;58;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:09,823;2;64;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:09,883;1;52;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:09,883;2;52;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,003;2;57;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,053;1;56;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:10,053;2;53;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,273;2;55;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,323;2;66;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,443;2;57;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,603;2;49;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,663;2;56;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:10,773;2;58;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:11,173;1;46;Rd2_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:48:11,423;2;51;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:48:11,463;2;51;Rd2_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,032;1;52;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,082;1;52;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,202;1;60;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,202;2;57;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,252;1;58;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,252;2;51;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,372;2;52;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,422;2;52;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,542;2;50;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,592;1;54;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,592;2;55;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,712;1;53;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,712;2;59;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,762;2;58;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:25,882;1;49;Rd1_Antenna01
4D554C2E56312E53472E3232;2022-05-17 13:47:25,882;2;54;Rd1_Antenna02
4D554C2E56312E53472E3232;2022-05-17 13:47:26,112;1;51;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:11,293;2;42;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:11,743;1;44;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:11,783;1;46;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:11,903;2;40;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:12,133;2;45;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:12,183;2;47;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:12,303;2;42;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:12,353;2;48;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:12,463;1;45;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:12,853;1;45;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:12,893;1;49;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,073;1;50;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,073;2;48;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,123;1;56;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,123;2;50;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,243;1;64;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,243;2;60;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,293;1;63;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,293;2;56;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,413;1;44;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,413;2;56;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,473;1;49;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,473;2;51;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,593;1;58;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,593;2;57;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,713;1;49;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:13,823;2;49;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:13,883;2;50;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:14,303;1;49;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:14,303;2;50;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:14,363;1;49;Rd2_Antenna01
3039606303C1A300002890C5;2022-05-17 13:48:14,363;2;44;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:14,573;2;43;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:14,703;2;48;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:48:14,933;2;38;Rd2_Antenna02
3039606303C1A300002890C5;2022-05-17 13:47:31,412;1;37;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:31,462;1;41;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:31,622;1;39;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:31,682;1;39;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,122;1;49;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,162;1;50;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,282;1;49;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,332;1;46;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,762;1;48;Rd1_Antenna01
3039606303C1A300002890C5;2022-05-17 13:47:32,812;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:24,583;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:24,633;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:24,803;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:24,853;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,023;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,073;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,293;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,353;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,353;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,463;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,463;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,523;1;59;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,523;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,633;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,633;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,693;1;59;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,693;2;56;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,803;1;58;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,803;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,863;1;59;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,863;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:25,973;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,023;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,143;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,194;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,194;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,313;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,313;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,363;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,363;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,483;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,533;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,713;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,753;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,863;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:26,923;2;38;Rd2_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:48:27,183;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,302;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,352;1;39;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,472;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,522;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,642;1;55;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,642;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,692;1;54;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,692;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,812;1;57;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,812;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,872;1;57;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,872;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,992;1;56;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:27,992;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,052;1;57;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,052;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,172;1;54;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,172;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,222;1;54;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,222;2;51;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,342;1;54;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,342;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,392;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,392;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,512;1;52;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,512;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,562;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,562;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,682;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,682;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,912;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3231;2022-05-17 13:47:28,962;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:03,887;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:03,937;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,057;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,327;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,457;2;36;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,497;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,717;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,847;2;37;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:04,897;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,167;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,217;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,217;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,337;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,337;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,397;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,517;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,568;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,687;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,737;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,737;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,847;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,847;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,907;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:05,907;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,017;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,017;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,077;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,197;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,247;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,407;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,467;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,587;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,587;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,707;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:06,767;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:07,237;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:49:07,288;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,350;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,400;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,641;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,641;2;39;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,690;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,690;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,810;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,860;1;39;Rd1_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:48:23,981;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3336;2022-05-17 13:48:24,110;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3336;2022-05-17 13:48:24,150;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:03,939;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,279;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,279;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,329;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,459;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,589;1;46;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,589;2;61;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:04,639;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,329;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,329;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,379;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,499;1;46;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,539;1;41;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,649;1;63;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,649;2;60;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,709;1;68;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,709;2;61;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,820;1;62;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,879;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,999;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:05,999;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,049;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,049;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,169;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,349;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,399;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,519;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,569;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:51:06,679;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:51:07,319;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:22,805;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:22,845;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:22,965;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,005;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,125;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,175;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,295;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,345;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,465;2;57;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,505;2;60;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,625;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,625;2;61;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,675;2;61;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,795;2;57;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,845;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,965;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:23,965;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,015;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,015;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,135;1;40;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,135;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,185;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,315;2;56;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,355;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,495;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,495;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,545;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,665;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,665;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,715;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,715;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,835;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:24,885;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3235;2022-05-17 13:50:25,365;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3235;2022-05-17 13:50:25,415;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3438;2022-05-17 13:53:08,248;2;35;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:08,638;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,338;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,378;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,608;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,668;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,668;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,788;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,788;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,838;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,838;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,958;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3438;2022-05-17 13:53:09,958;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3438;2022-05-17 13:53:10,008;1;54;Rd2_Antenna01
